id,closure,duration_h,event_observed,latitude,longitude,region_cluster,density_2km,density_5km,centrality,complexity,interaction_weight,hour_sin,hour_cos,day_sin,day_cos,peak_hour,keyword_accident,keyword_breakdown,keyword_hazard,keyword_weather,keyword_obstruction
FKID004202,0,2687.076377893889,0,13.0750328,77.4358991,10,54,154,2.0,2.0,4.0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID004203,0,2687.0047745605552,0,13.0751533,77.4363333,10,54,154,2.0,2.0,4.0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID004204,0,2674.723644282778,0,13.1784872,77.6370365,12,20,58,2.0,1.0,2.0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1,0,1,0,0,0
FKID004205,0,648.3769584869444,1,13.0528197,77.6459627,7,43,168,2.0,1.0,2.0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID004206,0,2674.254899005,0,13.0397033,77.7415583,8,16,108,2.0,2.0,4.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID004207,0,2674.0785728938886,0,13.0629026,77.4583968,10,123,227,2.0,2.0,4.0,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID004208,0,2665.528862338333,0,13.0674398,77.4497151,10,99,182,2.0,2.0,4.0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0,0,0,0,0,0
FKID004209,0,2625.5361148383336,0,13.0634941,77.4561606,10,107,214,2.0,3.0,6.0,-0.8660254037844386,0.5000000000000001,0.0,1.0,1,0,0,0,0,0
FKID004210,0,0.8578613408333333,1,12.9692815,77.7357346,1,9,104,2.0,1.0,2.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID004211,0,2625.0760112272224,0,13.0707619,77.4448725,10,78,166,2.0,2.0,4.0,-0.7071067811865477,0.7071067811865474,0.0,1.0,1,0,0,0,0,0
FKID004212,0,2624.776101227222,0,13.2307959,77.6912179,12,7,28,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.0,1.0,1,0,1,0,0,0
FKID004213,0,0.49646209305555555,1,13.1853883,77.6418683,12,8,13,2.0,1.0,2.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID004214,0,2596.028431917222,0,13.1854657,77.6420641,12,23,44,2.0,1.0,2.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID004215,0,2590.3487873383333,0,13.1355168,77.617415,2,57,214,2.0,1.0,2.0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID004216,0,0.05,1,13.1835417,77.6807133,12,2,18,2.0,1.0,2.0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID004217,0,2545.1378059044446,0,13.2505022,77.71504,12,17,22,2.0,1.0,2.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID004218,0,2252.6722521472225,0,12.9695341,77.7006055,1,197,587,2.0,1.0,2.0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID004219,0,0.44422043250000004,1,12.9140108,77.5673732,3,38,173,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0
FKID004220,0,0.5803601158333334,1,12.9999986,77.6634061,11,71,190,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0
FKID004221,0,0.3911478255555556,1,13.005755,77.6904483,8,35,179,2.0,2.0,4.0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID004222,0,0.15432907222222222,1,13.0442709,77.6432677,7,53,141,2.0,3.0,6.0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID004223,0,1.2210591311111112,1,13.0431317,77.5512583,9,50,323,2.0,3.0,6.0,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID004224,0,2593.9910851161108,0,12.923575,77.655095,6,61,663,2.0,2.0,4.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID004225,0,2262.5374595705553,0,12.91861725,77.58946,3,263,1134,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID004226,0,2262.964762836667,0,12.91861725,77.58946,3,263,1134,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0
FKID004227,0,2254.5647798383334,0,13.0471959,77.502766,9,209,580,2.0,1.0,2.0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID004228,0,2240.667520671667,0,12.9857015,77.5267423,4,121,1014,5.0,2.0,10.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID004229,0,2239.4216326161113,0,12.8188227,77.6885633,13,15,62,2.0,3.0,6.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID004230,0,2237.9110345605554,0,12.9879947,77.6638348,11,173,720,2.0,1.0,2.0,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID004231,0,0.2835696886111111,1,12.9717905,77.5075445,4,34,185,2.0,1.0,2.0,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID004232,0,261.01804095555553,1,13.0142186,77.5305288,9,36,302,2.0,1.0,2.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID004233,0,2232.157389282778,0,12.9986635,77.5841885,0,462,1961,2.0,1.0,2.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID004234,0,2231.3467645605556,0,13.0190687,77.5840829,0,344,1737,2.0,1.0,2.0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,0,1,0,0,0
FKID004235,0,1.2800859949999999,1,13.0196125,77.6738748,8,10,188,2.0,1.0,2.0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID004236,0,2228.2821667827775,0,13.0059006,77.636093,11,33,961,2.0,1.0,2.0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID004237,0,2586.4789492827776,0,12.860422,77.6609334,13,30,129,2.0,1.0,2.0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0
FKID004238,0,2585.9311659494447,0,12.9407201,77.5247945,14,147,654,7.0,3.0,21.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID004239,0,2228.067645393889,0,12.9974033,77.584765,5,498,1970,2.0,1.0,2.0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID004240,0,2218.1743559494444,0,12.9955497,77.666766,11,174,658,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID004241,0,1.7274247866666665,1,12.8405554,77.6518242,13,2,33,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID004242,0,2575.4981515050004,0,13.1871368,77.680719,12,4,39,2.0,1.0,2.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID004243,0,0.20043424333333332,1,12.974094,77.508972,4,28,150,2.0,1.0,2.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID004244,0,3438.2407415049997,0,13.0631912,77.4553056,10,102,214,2.0,3.0,6.0,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID004245,0,3438.174866227222,0,13.0002484,77.6772358,11,174,708,2.0,3.0,6.0,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0
FKID004246,0,3438.146730393889,0,12.9988086,77.6757798,11,167,723,2.0,3.0,6.0,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,1,0,0,0
FKID004247,0,2573.692502616111,0,13.056993,77.4742172,10,112,330,2.0,1.0,2.0,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID004248,0,3511.659102338333,0,12.9858812,77.4873198,4,83,374,2.0,1.0,2.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,1,0,0,0
FKID004249,0,3437.530662616111,0,12.9341249,77.6900036,1,138,504,2.0,2.0,4.0,0.0,1.0,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID004250,0,0.48309875055555557,1,13.026353,77.544093,9,66,262,8.5,1.0,8.5,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID004251,1,2572.6134823383336,0,12.9333094,77.4914091,14,10,248,2.0,1.0,2.0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID004252,0,2572.010882616111,0,13.056995,77.4770157,10,105,370,2.0,3.0,6.0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID004253,0,2568.3802098383335,0,12.8497833,77.5883033,3,40,136,2.0,1.0,2.0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID004254,0,3434.606575116111,0,13.0586977,77.4661219,10,111,303,2.0,3.0,6.0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID004255,1,781.9876715336111,1,12.957165,77.6746067,1,12,344,2.0,1.0,2.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID004256,0,0.9833273744444444,1,13.0266391,77.7214589,8,11,56,2.0,2.0,4.0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID004257,0,1.5234603480555555,1,12.8713593,77.530622,3,1,3,2.0,1.0,2.0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID004258,0,2553.2820145605556,0,12.9694191,77.7005749,1,199,600,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID004259,0,3430.6644634494446,0,13.0486313,77.4980683,10,169,557,2.0,1.0,2.0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID004260,0,3430.5595262272222,0,13.0485262,77.4979792,10,168,557,2.0,1.0,2.0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID004261,0,1.1703131427777778,1,12.9233342,77.6099015,6,135,343,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID004262,0,1.2665936819444445,1,12.9666372,77.5048395,4,3,42,2.0,1.0,2.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID004263,0,3426.3102640049997,0,13.0652704,77.454816,10,99,211,2.0,1.0,2.0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID004264,0,1.9944792955555555,1,13.0514702,77.5942456,0,18,83,2.0,3.0,6.0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1,0,1,0,0,0
FKID004265,0,1.1019766783333333,1,12.8951843,77.5551185,3,11,99,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID004266,0,2214.8697028938886,0,12.9858214,77.6050951,5,386,1842,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID004267,0,3418.104450116111,0,13.0517442,77.4888513,10,123,450,2.0,3.0,6.0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID004268,0,2551.8168220605558,0,13.025155,77.5853733,0,320,1648,2.0,1.0,2.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID004269,0,2213.9700409494444,0,13.0193258,77.5842441,0,341,1743,2.0,1.0,2.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID004270,0,2213.914705393889,0,13.0193398,77.584308,0,341,1743,2.0,1.0,2.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID004271,0,2212.765607616111,0,13.0219386,77.584501,0,329,1691,2.0,3.0,6.0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID004272,1,3418.312400949444,0,13.0531351,77.6460729,7,90,408,2.0,1.0,2.0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,1,1,0,0,0,0
FKID004273,0,3416.4348687272222,0,12.8150855,77.6914602,13,14,55,2.0,3.0,6.0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0
FKID004274,0,0.8800569174999999,1,12.9979702,77.6627056,11,18,49,2.0,2.0,4.0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID004275,0,2552.3803223383334,0,13.1337081,77.6668625,2,2,8,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1,1,0,0,0,0
FKID004276,0,0.503683515,1,13.0037533,77.7569917,8,5,40,2.0,1.0,2.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID004277,0,1.858853341388889,1,13.0187717,77.586025,0,117,549,2.0,2.0,4.0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0
FKID004278,0,3414.451224005,0,12.9124189,77.6256602,6,325,981,8.0,1.0,8.0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0
FKID004279,0,2551.882651505,0,13.0559543,77.4754176,10,108,355,2.0,1.0,2.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID004280,0,2.002021363611111,1,13.0005187,77.7120899,8,24,127,2.0,3.0,6.0,0.0,1.0,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID004281,0,0.3190243538888889,1,13.0419433,77.5969833,0,25,93,2.0,3.0,6.0,0.0,1.0,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID004282,0,3412.7355456716664,0,13.0357367,77.62852,7,235,747,2.0,2.0,4.0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID004283,0,2205.5995331716667,0,13.0548805,77.473713,10,111,329,2.0,2.0,4.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID004284,0,0.13165391527777778,1,12.9068891,77.4736058,14,0,5,7.0,1.0,7.0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID004285,0,2542.089866782778,0,13.0803462,77.4235747,10,26,104,2.0,1.0,2.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID004286,0,43.210531135555556,1,13.0664309,77.6407721,7,8,42,2.0,1.0,2.0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID004287,0,3408.3134951161114,0,12.9711432,77.7501075,1,68,252,2.0,1.0,2.0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID004288,0,0.12848996277777777,1,13.0493842,77.5930447,0,66,258,2.0,2.0,4.0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID004289,0,3404.785056505,0,12.9837004,77.5293976,4,123,1280,5.0,1.0,5.0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID004290,0,0.5658646080555556,1,12.9234754,77.6560202,6,15,226,2.0,3.0,6.0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID004291,0,3395.0000198383336,0,12.9169381,77.6730534,6,88,386,2.0,3.0,6.0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID004292,0,2530.158982338333,0,13.0491594,77.49642,10,143,471,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID004293,0,3393.7616487272226,0,13.036081,77.5892814,0,341,1436,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID004294,0,2531.509107893889,0,12.8559783,77.5887467,3,46,174,2.0,1.0,2.0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1,1,0,0,0,0
FKID004295,0,3393.7280295605556,0,13.0359526,77.5892901,0,341,1439,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID004296,0,3393.7391628938885,0,13.0358764,77.5895083,0,342,1440,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID004297,0,3393.703291505,0,13.036005,77.5892867,0,341,1438,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID004298,0,3393.6735753938888,0,13.036005,77.5892867,0,341,1438,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID004299,0,3393.274536505,0,12.9695456,77.7005376,1,205,650,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID004300,0,336.5257434044445,1,12.95122,77.5212583,14,32,132,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID004301,0,3393.031413727222,0,12.89653,77.5997367,3,157,1000,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1,0,1,0,0,0
FKID004302,0,0.7546231305555555,1,13.0549185,77.5348111,9,6,67,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID004303,0,1.4598107216666667,1,13.0527934,77.6460881,7,27,106,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID004304,0,3392.1280923383333,0,13.0625915,77.4586362,10,122,232,2.0,1.0,2.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID004305,0,3392.0503795605555,0,12.9471605,77.5326026,14,257,969,7.0,1.0,7.0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID004306,0,3393.8502945605555,0,13.1104433,77.6044517,2,172,402,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0
FKID004307,0,3391.142529005,0,13.0528667,77.48617,10,120,421,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID004308,0,2529.122773449444,0,12.9689312,77.5124971,4,102,743,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID004309,0,2528.9405695605556,0,13.026353,77.544093,9,331,1160,8.5,1.0,8.5,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID004310,0,3390.7937059494443,0,12.93165632,77.55184459,14,67,1132,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID004311,0,2.4584464355555555,1,12.91371,77.6783083,1,7,22,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1,0,1,0,0,0
FKID004312,0,1.3292950658333333,1,12.9230219,77.6566549,6,6,66,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,0,0,0,0,0,0
FKID004313,0,2526.031753171667,0,13.0587231,77.4673853,10,108,296,2.0,3.0,6.0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID004314,0,2525.273549838333,0,12.9820421,77.5314788,4,115,1172,5.0,1.0,5.0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID004315,0,3388.9709351161114,0,12.8519578,77.5880032,3,42,155,2.0,1.0,2.0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID004316,0,0.14218544083333334,1,13.03439169,77.55736917,0,19,110,2.0,1.0,2.0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID004317,0,1.7998834847222223,1,12.9383623,77.7468821,1,8,21,2.0,3.0,6.0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID004318,0,0.25090535833333333,1,13.03439169,77.55736917,0,20,111,2.0,2.0,4.0,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,0,1,0,0,0
FKID004319,0,1.1944019852777779,1,13.025843,77.5446395,9,34,105,8.5,1.0,8.5,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID004320,0,2523.0452787272225,0,13.0482728,77.4864341,10,116,421,2.0,1.0,2.0,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID004321,0,0.3987498813888889,1,12.9757351,77.5595824,5,84,451,5.0,1.0,5.0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID004322,0,3384.879296782778,0,12.97964,77.5155283,4,222,926,2.0,1.0,2.0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,0
FKID004323,0,3383.2205145605553,0,12.9748391,77.512356,4,225,840,2.0,1.0,2.0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID004324,0,2520.768216505,0,13.004372,77.7111115,8,131,442,2.0,2.0,4.0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID004325,0,3381.992370393889,0,12.9122673,77.6257996,6,326,979,8.0,1.0,8.0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID004326,0,0.8792110533333333,1,13.0549018,77.5346642,9,4,66,2.0,1.0,2.0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID004327,0,3383.2203345605553,0,13.0569432,77.4744272,10,111,342,2.0,1.0,2.0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID004328,0,3380.661855116111,0,13.0262338,77.6200698,7,213,1143,2.0,1.0,2.0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID004329,0,3382.536847616111,0,13.0781531,77.4297485,10,32,122,2.0,2.0,4.0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID004330,0,2529.317833727222,0,12.9694905,77.7006332,1,199,598,2.0,1.0,2.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID004331,0,3370.9104048383333,0,12.8739863,77.5405456,3,17,99,2.0,1.0,2.0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID004332,0,3370.928111227222,0,12.98197281,77.59299479,5,712,2224,2.0,1.0,2.0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID004333,0,3369.5789570605552,0,13.0736542,77.4369084,10,57,156,2.0,3.0,6.0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID004334,0,2600.363334636111,1,13.0042053,77.5840091,0,382,1743,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0
FKID004335,1,3.541629324444444,1,13.0346801,77.5572821,0,19,114,2.0,1.0,2.0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,0,0,0,0,1,0
FKID004336,0,3365.0105103938886,0,12.9208383,77.7364617,1,5,231,2.0,1.0,2.0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID004337,1,1778.9481138383333,1,13.0664221,77.6407649,7,37,220,2.0,1.0,2.0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
FKID004338,0,3363.6269034494444,0,13.0341837,77.5885594,0,349,1481,2.0,1.0,2.0,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,0,0,0,1,0,0
FKID004339,0,2506.844857616111,0,12.9938787,77.5848069,5,556,2079,2.0,1.0,2.0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID004340,0,3362.6506737272225,0,12.8824767,77.7543172,1,24,35,2.0,1.0,2.0,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0,1,0,1,0,0
FKID004341,0,3362.6212015049996,0,12.8827983,77.7545976,1,24,35,2.0,1.0,2.0,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0,1,0,1,0,0
FKID004342,0,0.37783447833333333,1,13.0197615,77.7092792,8,25,63,2.0,1.0,2.0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1,0,0,0,0,0
FKID004343,0,3362.585832616111,0,12.882442,77.7547886,1,24,35,2.0,1.0,2.0,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,0,1,0,1,0,0
FKID004344,0,2503.930802616111,0,13.0404633,77.54438,9,295,1060,2.0,1.0,2.0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,0,0,0,0,0,0
